,Date,Ethereum[USD],Bitcoin[USD]
559,2021-03-11 21:00:00,1810.64,56805.4
560,2021-03-12 00:00:00,1826.91,57962.3
561,2021-03-12 03:00:00,1805.99,56898.8
562,2021-03-12 06:00:00,1807.0,56604.0
563,2021-03-12 09:00:00,1790.0,56606.0
564,2021-03-12 12:00:00,1780.0,57037.0
565,2021-03-12 15:00:00,1746.87,55701.5
566,2021-03-12 18:00:00,1781.85,57399.9
567,2021-03-12 21:00:00,1747.25,57049.9
568,2021-03-13 00:00:00,1760.26,57259.0
569,2021-03-13 03:00:00,1740.14,56568.4
570,2021-03-13 06:00:00,1769.63,56892.2
571,2021-03-13 09:00:00,1788.51,57468.6
572,2021-03-13 12:00:00,1857.69,59380.0
573,2021-03-13 15:00:00,1879.93,59940.0
574,2021-03-13 18:00:00,1888.0,59792.5
575,2021-03-13 21:00:00,1920.0,60806.8
576,2021-03-14 00:00:00,1915.02,61100.0
577,2021-03-14 03:00:00,1904.27,61104.8
578,2021-03-14 06:00:00,1899.1,61236.1
579,2021-03-14 09:00:00,1889.32,60509.2
580,2021-03-14 12:00:00,1870.0,60331.5
581,2021-03-14 15:00:00,1868.35,60056.4
582,2021-03-14 18:00:00,1847.77,59624.6
583,2021-03-14 21:00:00,1870.99,59963.3
584,2021-03-15 00:00:00,1884.0,60218.2
585,2021-03-15 03:00:00,1885.6,60168.7
586,2021-03-15 06:00:00,1860.0,59735.8
587,2021-03-15 09:00:00,1794.33,57790.1
588,2021-03-15 12:00:00,1776.28,56265.5
589,2021-03-15 15:00:00,1800.02,56961.9
590,2021-03-15 18:00:00,1769.36,56352.5
591,2021-03-15 21:00:00,1786.81,56685.7
592,2021-03-16 00:00:00,1791.0,56108.3
593,2021-03-16 03:00:00,1751.34,54599.1
594,2021-03-16 06:00:00,1747.33,54357.2
595,2021-03-16 09:00:00,1797.94,55369.3
596,2021-03-16 12:00:00,1793.02,55881.8
597,2021-03-16 15:00:00,1785.0,55235.8
598,2021-03-16 18:00:00,1804.82,55611.0
599,2021-03-16 21:00:00,1780.04,55693.1
600,2021-03-17 00:00:00,1790.78,56349.4
601,2021-03-17 03:00:00,1780.0,56145.5
602,2021-03-17 06:00:00,1767.46,55605.0
603,2021-03-17 09:00:00,1785.0,56006.6
604,2021-03-17 12:00:00,1770.46,54988.9
605,2021-03-17 15:00:00,1763.87,55230.3
606,2021-03-17 18:00:00,1786.27,55280.5
607,2021-03-17 21:00:00,1825.46,58000.0
608,2021-03-18 00:00:00,1820.72,58364.4
609,2021-03-18 03:00:00,1829.96,59169.2
610,2021-03-18 06:00:00,1829.9,58782.7
611,2021-03-18 09:00:00,1815.84,58352.3
612,2021-03-18 12:00:00,1819.86,58443.1
613,2021-03-18 15:00:00,1788.55,57909.7
614,2021-03-18 18:00:00,1811.08,59060.2
615,2021-03-18 21:00:00,1768.82,57378.7
616,2021-03-19 00:00:00,1786.04,57800.1
617,2021-03-19 03:00:00,1776.56,57432.4
618,2021-03-19 06:00:00,1788.33,57903.6
619,2021-03-19 09:00:00,1793.43,57953.6
620,2021-03-19 12:00:00,1810.0,58700.0
621,2021-03-19 15:00:00,1809.67,58288.7
622,2021-03-19 18:00:00,1823.08,58781.0
623,2021-03-19 21:00:00,1825.0,58937.8
624,2021-03-20 00:00:00,1819.18,58500.0
625,2021-03-20 03:00:00,1824.28,58552.0
626,2021-03-20 06:00:00,1824.13,58265.0
627,2021-03-20 09:00:00,1822.92,58552.8
628,2021-03-20 12:00:00,1835.0,58829.7
629,2021-03-20 15:00:00,1844.0,59000.9
630,2021-03-20 18:00:00,1843.19,59225.3
631,2021-03-20 21:00:00,1843.06,59257.1
632,2021-03-21 00:00:00,1824.0,58500.4
633,2021-03-21 03:00:00,1796.42,58169.2
634,2021-03-21 06:00:00,1770.93,56859.4
635,2021-03-21 09:00:00,1782.55,56934.7
636,2021-03-21 12:00:00,1766.0,56181.8
637,2021-03-21 15:00:00,1787.67,57130.7
638,2021-03-21 18:00:00,1780.2,57344.7
639,2021-03-21 21:00:00,1801.1,57583.2
640,2021-03-22 00:00:00,1788.85,57674.0
641,2021-03-22 03:00:00,1760.46,56696.7
642,2021-03-22 06:00:00,1786.03,57691.5
643,2021-03-22 09:00:00,1786.42,57592.0
644,2021-03-22 12:00:00,1792.11,57933.5
645,2021-03-22 15:00:00,1775.35,57105.2
646,2021-03-22 18:00:00,1773.61,56705.5
647,2021-03-22 21:00:00,1737.15,55527.7
648,2021-03-23 00:00:00,1691.9,54515.9
649,2021-03-23 03:00:00,1702.64,55293.7
650,2021-03-23 06:00:00,1697.5,54475.1
651,2021-03-23 09:00:00,1678.21,54219.3
652,2021-03-23 12:00:00,1691.11,54779.3
653,2021-03-23 15:00:00,1711.99,55258.6
654,2021-03-23 18:00:00,1711.07,55700.0
655,2021-03-23 21:00:00,1685.03,55038.9
656,2021-03-24 00:00:00,1665.56,54356.9
657,2021-03-24 03:00:00,1675.49,54565.9
658,2021-03-24 06:00:00,1674.12,54000.0
659,2021-03-24 09:00:00,1699.96,55584.4
660,2021-03-24 12:00:00,1716.41,56443.5
661,2021-03-24 15:00:00,1726.92,56786.2
662,2021-03-24 18:00:00,1701.22,55727.0
663,2021-03-24 21:00:00,1632.97,54846.2
664,2021-03-25 00:00:00,1578.15,52575.8
665,2021-03-25 03:00:00,1554.49,51600.0
666,2021-03-25 06:00:00,1570.0,52262.0
667,2021-03-25 09:00:00,1575.0,52254.6
668,2021-03-25 12:00:00,1619.99,53083.3
669,2021-03-25 15:00:00,1599.99,51700.0
670,2021-03-25 18:00:00,1599.34,51435.0
671,2021-03-25 21:00:00,1604.21,52141.1
672,2021-03-26 00:00:00,1586.46,51841.0
673,2021-03-26 03:00:00,1624.84,52368.2
674,2021-03-26 06:00:00,1618.27,52751.7
675,2021-03-26 09:00:00,1628.36,53649.7
676,2021-03-26 12:00:00,1626.09,53513.5
677,2021-03-26 15:00:00,1643.77,53300.0
678,2021-03-26 18:00:00,1665.98,53799.8
679,2021-03-26 21:00:00,1668.16,53776.1
680,2021-03-27 00:00:00,1685.63,54444.4
681,2021-03-27 03:00:00,1695.24,54670.4
682,2021-03-27 06:00:00,1699.7,55031.9
683,2021-03-27 09:00:00,1691.99,54900.0
684,2021-03-27 12:00:00,1687.2,54740.5
685,2021-03-27 15:00:00,1682.21,54714.4
686,2021-03-27 18:00:00,1705.8,56082.8
687,2021-03-27 21:00:00,1703.59,55725.3
688,2021-03-28 00:00:00,1722.2,56335.1
689,2021-03-28 03:00:00,1708.03,55996.1
690,2021-03-28 06:00:00,1712.93,56078.1
691,2021-03-28 09:00:00,1712.65,55903.3
692,2021-03-28 12:00:00,1710.93,56115.4
693,2021-03-28 15:00:00,1695.61,55546.9
694,2021-03-28 18:00:00,1708.52,56300.8
695,2021-03-28 21:00:00,1676.02,55234.5
696,2021-03-29 00:00:00,1673.18,55220.1
697,2021-03-29 03:00:00,1679.94,55078.6
698,2021-03-29 06:00:00,1698.99,55421.3
699,2021-03-29 09:00:00,1696.98,55376.5
700,2021-03-29 12:00:00,1757.22,57972.3
701,2021-03-29 15:00:00,1776.01,58126.5
702,2021-03-29 18:00:00,1787.6,57756.1
703,2021-03-29 21:00:00,1827.58,57836.7
704,2021-03-30 00:00:00,1805.41,57611.2
705,2021-03-30 03:00:00,1809.67,57578.6
706,2021-03-30 06:00:00,1793.0,57178.4
707,2021-03-30 09:00:00,1816.59,58100.0
708,2021-03-30 12:00:00,1835.4,58833.7
709,2021-03-30 15:00:00,1841.64,59196.5
710,2021-03-30 18:00:00,1829.0,58622.0
711,2021-03-30 21:00:00,1839.24,58921.8
712,2021-03-31 00:00:00,1844.95,58785.4
713,2021-03-31 03:00:00,1855.0,58961.2
714,2021-03-31 06:00:00,1821.67,58602.0
715,2021-03-31 09:00:00,1852.17,59694.9
716,2021-03-31 12:00:00,1809.16,57913.5
717,2021-03-31 15:00:00,1815.78,58153.4
718,2021-03-31 18:00:00,1848.04,59276.4
719,2021-03-31 21:00:00,1889.99,59370.7
720,2021-04-01 00:00:00,1929.97,58893.9
721,2021-04-01 03:00:00,1930.0,59134.9
722,2021-04-01 06:00:00,1915.0,59018.7
723,2021-04-01 09:00:00,1910.75,58725.1
724,2021-04-01 12:00:00,1933.07,58783.9
725,2021-04-01 15:00:00,1922.63,58667.2
726,2021-04-01 18:00:00,1939.72,59038.2
727,2021-04-01 21:00:00,1960.6,58687.3
728,2021-04-02 00:00:00,1963.1,58688.1
729,2021-04-02 03:00:00,1955.0,58556.6
730,2021-04-02 06:00:00,1995.01,59798.3
731,2021-04-02 09:00:00,1993.01,59560.9
732,2021-04-02 12:00:00,1993.94,59561.9
733,2021-04-02 15:00:00,1999.98,59436.0
734,2021-04-02 18:00:00,2073.77,59474.6
735,2021-04-02 21:00:00,2048.79,59054.9
736,2021-04-03 00:00:00,2089.86,58755.5
737,2021-04-03 03:00:00,2120.0,59341.8
738,2021-04-03 06:00:00,2092.12,59246.0
739,2021-04-03 09:00:00,2118.78,59360.4
740,2021-04-03 12:00:00,2097.61,59332.6
741,2021-04-03 15:00:00,2097.8,59291.0
742,2021-04-03 18:00:00,2071.53,58883.2
743,2021-04-03 21:00:00,2057.0,58417.4
744,2021-04-04 00:00:00,2031.76,57578.1
745,2021-04-04 03:00:00,2004.62,56820.0
746,2021-04-04 06:00:00,2013.51,57448.4
747,2021-04-04 09:00:00,2010.81,57384.3
748,2021-04-04 12:00:00,2051.65,57664.3
749,2021-04-04 15:00:00,2068.94,57780.3
750,2021-04-04 18:00:00,2073.75,57904.9
751,2021-04-04 21:00:00,2071.53,58077.8
752,2021-04-05 00:00:00,2071.16,58077.3
753,2021-04-05 03:00:00,2058.14,57966.1
754,2021-04-05 06:00:00,2026.39,57404.5
755,2021-04-05 09:00:00,2004.72,57128.9
756,2021-04-05 12:00:00,2035.32,57448.6
757,2021-04-05 15:00:00,2062.39,57952.2
758,2021-04-05 18:00:00,2108.0,58977.2
759,2021-04-05 21:00:00,2098.71,58835.3
760,2021-04-06 00:00:00,2106.04,58640.0
761,2021-04-06 03:00:00,2135.05,59234.7
762,2021-04-06 06:00:00,2116.42,58666.5
763,2021-04-06 09:00:00,2130.0,58846.2
764,2021-04-06 12:00:00,2112.83,58650.8
765,2021-04-06 15:00:00,2111.87,58503.2
766,2021-04-06 18:00:00,2082.7,57884.1
767,2021-04-06 21:00:00,2119.91,58169.4
768,2021-04-07 00:00:00,2113.51,57927.4
769,2021-04-07 03:00:00,2090.86,57609.8
770,2021-04-07 06:00:00,2104.26,57874.7
771,2021-04-07 09:00:00,2089.57,58049.4
772,2021-04-07 12:00:00,2047.94,57502.3
773,2021-04-07 15:00:00,1980.68,56506.5
774,2021-04-07 18:00:00,1980.1,56363.9
775,2021-04-07 21:00:00,1966.15,55877.3
776,2021-04-08 00:00:00,1991.74,56217.2
777,2021-04-08 03:00:00,1984.24,56374.5
778,2021-04-08 06:00:00,1992.0,56540.8
779,2021-04-08 09:00:00,2012.5,57070.6
780,2021-04-08 12:00:00,2002.04,56696.0
781,2021-04-08 15:00:00,2028.42,57386.4
782,2021-04-08 18:00:00,2054.12,57747.7
783,2021-04-08 21:00:00,2067.37,57972.3
784,2021-04-09 00:00:00,2050.21,57656.0
785,2021-04-09 03:00:00,2090.92,58326.4
786,2021-04-09 06:00:00,2074.88,58026.9
787,2021-04-09 09:00:00,2074.33,57890.4
788,2021-04-09 12:00:00,2072.33,57870.8
789,2021-04-09 15:00:00,2077.29,58466.4
790,2021-04-09 18:00:00,2062.27,58206.2
791,2021-04-09 21:00:00,2074.1,58287.5
792,2021-04-10 00:00:00,2073.28,58368.1
793,2021-04-10 03:00:00,2064.81,58055.1
794,2021-04-10 06:00:00,2144.78,59125.2
795,2021-04-10 09:00:00,2173.1,60666.0
796,2021-04-10 12:00:00,2164.14,60734.6
797,2021-04-10 15:00:00,2138.7,60053.4
798,2021-04-10 18:00:00,2153.41,60211.3
799,2021-04-10 21:00:00,2138.15,59926.3
800,2021-04-11 00:00:00,2108.97,59014.9
801,2021-04-11 03:00:00,2136.11,60197.3
802,2021-04-11 06:00:00,2144.94,60259.4
803,2021-04-11 09:00:00,2127.97,59708.9
804,2021-04-11 12:00:00,2131.5,59579.7
805,2021-04-11 15:00:00,2142.46,59566.9
806,2021-04-11 18:00:00,2146.82,59612.8
807,2021-04-11 21:00:00,2147.63,59677.9
808,2021-04-12 00:00:00,2132.59,59507.2
809,2021-04-12 03:00:00,2136.75,59759.3
810,2021-04-12 06:00:00,2146.98,60259.4
811,2021-04-12 09:00:00,2187.44,60791.0
812,2021-04-12 12:00:00,2139.6,59862.4
813,2021-04-12 15:00:00,2149.76,60380.5
814,2021-04-12 18:00:00,2120.66,59941.2
815,2021-04-12 21:00:00,2129.22,59934.4
816,2021-04-13 00:00:00,2140.36,59961.2
817,2021-04-13 03:00:00,2155.52,60290.1
818,2021-04-13 06:00:00,2163.07,60475.4
819,2021-04-13 09:00:00,2158.4,60625.7
820,2021-04-13 12:00:00,2213.04,62831.8
821,2021-04-13 15:00:00,2225.0,63000.0
822,2021-04-13 18:00:00,2271.99,63388.8
823,2021-04-13 21:00:00,2263.37,62702.1
824,2021-04-14 00:00:00,2284.0,63177.7
825,2021-04-14 03:00:00,2294.46,63341.2
826,2021-04-14 06:00:00,2340.66,63680.0
827,2021-04-14 09:00:00,2384.65,64626.5
828,2021-04-14 12:00:00,2336.41,63628.1
829,2021-04-14 15:00:00,2358.21,63911.1
830,2021-04-14 18:00:00,2341.14,62989.7
831,2021-04-14 21:00:00,2336.69,62032.2
832,2021-04-15 00:00:00,2421.77,62693.7
833,2021-04-15 03:00:00,2418.62,62725.5
834,2021-04-15 06:00:00,2469.36,63057.6
835,2021-04-15 09:00:00,2459.98,62849.8
836,2021-04-15 12:00:00,2444.04,62579.7
837,2021-04-15 15:00:00,2434.67,62600.2
838,2021-04-15 18:00:00,2456.89,62668.6
839,2021-04-15 21:00:00,2462.66,62714.4
840,2021-04-16 00:00:00,2493.8,63431.2
841,2021-04-16 03:00:00,2531.86,63415.2
842,2021-04-16 06:00:00,2500.14,62987.6
843,2021-04-16 09:00:00,2410.06,61480.0
844,2021-04-16 12:00:00,2384.59,60645.8
845,2021-04-16 15:00:00,2382.49,60791.4
846,2021-04-16 18:00:00,2431.42,61645.9
847,2021-04-16 21:00:00,2430.08,61744.8
848,2021-04-17 00:00:00,2452.54,61853.4
849,2021-04-17 03:00:00,2460.11,61433.3
850,2021-04-17 06:00:00,2485.39,62423.6
851,2021-04-17 09:00:00,2466.92,62125.5
852,2021-04-17 12:00:00,2432.41,61697.4
853,2021-04-17 15:00:00,2407.84,61051.6
854,2021-04-17 18:00:00,2341.86,60219.0
855,2021-04-17 21:00:00,2360.01,60481.0
856,2021-04-18 00:00:00,2384.0,60787.7
857,2021-04-18 03:00:00,2281.69,59502.3
858,2021-04-18 06:00:00,2166.01,55049.5
859,2021-04-18 09:00:00,2187.06,55956.1
860,2021-04-18 12:00:00,2126.76,55174.9
861,2021-04-18 15:00:00,2106.01,55104.5
862,2021-04-18 18:00:00,2149.2,55720.7
863,2021-04-18 21:00:00,2173.26,55775.2
864,2021-04-19 00:00:00,2226.94,56501.4
865,2021-04-19 03:00:00,2256.73,56935.7
866,2021-04-19 06:00:00,2274.33,57331.7
867,2021-04-19 09:00:00,2263.05,57450.8
868,2021-04-19 12:00:00,2237.85,56969.9
869,2021-04-19 15:00:00,2231.54,56732.9
870,2021-04-19 18:00:00,2103.79,54834.2
871,2021-04-19 21:00:00,2170.02,55804.9
872,2021-04-20 00:00:00,2199.43,56477.6
873,2021-04-20 03:00:00,2088.27,54714.8
874,2021-04-20 06:00:00,2108.73,54667.7
875,2021-04-20 09:00:00,2075.59,53918.9
876,2021-04-20 12:00:00,2142.66,55004.0
877,2021-04-20 15:00:00,2185.11,55982.6
878,2021-04-20 18:00:00,2186.95,55458.2
879,2021-04-20 21:00:00,2288.01,56366.3
880,2021-04-21 00:00:00,2337.43,57079.8
881,2021-04-21 03:00:00,2294.06,55855.4
882,2021-04-21 06:00:00,2295.81,55485.6
883,2021-04-21 09:00:00,2320.71,55757.1
884,2021-04-21 12:00:00,2307.5,55794.6
885,2021-04-21 15:00:00,2371.67,55621.0
886,2021-04-21 18:00:00,2439.2,56250.0
887,2021-04-21 21:00:00,2408.43,55458.3
888,2021-04-22 00:00:00,2381.21,54960.0
889,2021-04-22 03:00:00,2411.73,54199.5
890,2021-04-22 06:00:00,2391.27,53662.9
891,2021-04-22 09:00:00,2478.52,54647.1
892,2021-04-22 12:00:00,2490.44,54384.3
893,2021-04-22 15:00:00,2557.29,55162.8
894,2021-04-22 18:00:00,2606.42,54722.5
895,2021-04-22 21:00:00,2546.77,53458.3
896,2021-04-23 00:00:00,2409.94,51752.7
897,2021-04-23 03:00:00,2370.31,51567.4
898,2021-04-23 06:00:00,2281.93,50351.5
899,2021-04-23 09:00:00,2209.18,49126.8
900,2021-04-23 12:00:00,2213.07,48328.5
901,2021-04-23 15:00:00,2246.57,49427.0
902,2021-04-23 18:00:00,2336.44,49996.6
903,2021-04-23 21:00:00,2353.75,50803.5
904,2021-04-24 00:00:00,2317.02,50510.0
905,2021-04-24 03:00:00,2274.45,50004.0
906,2021-04-24 06:00:00,2301.92,50351.7
907,2021-04-24 09:00:00,2289.39,50498.2
908,2021-04-24 12:00:00,2261.19,49819.4
909,2021-04-24 15:00:00,2233.54,49741.4
910,2021-04-24 18:00:00,2257.12,50370.5
911,2021-04-24 21:00:00,2275.85,50772.1
912,2021-04-25 00:00:00,2293.2,51002.6
913,2021-04-25 03:00:00,2219.64,49961.6
914,2021-04-25 06:00:00,2198.73,49854.2
915,2021-04-25 09:00:00,2189.67,49552.0
916,2021-04-25 12:00:00,2254.68,49632.5
917,2021-04-25 15:00:00,2321.71,49976.5
918,2021-04-25 18:00:00,2345.8,50368.7
919,2021-04-25 21:00:00,2301.17,49803.6
920,2021-04-26 00:00:00,2216.08,47706.6
921,2021-04-26 03:00:00,2413.47,50900.0
922,2021-04-26 06:00:00,2453.03,52395.7
923,2021-04-26 09:00:00,2481.55,52955.9
924,2021-04-26 12:00:00,2482.03,53486.8
925,2021-04-26 15:00:00,2491.66,53695.2
926,2021-04-26 18:00:00,2510.0,53706.5
927,2021-04-26 21:00:00,2505.55,54285.4
928,2021-04-27 00:00:00,2494.09,53365.3
929,2021-04-27 03:00:00,2513.29,53761.4
930,2021-04-27 06:00:00,2500.63,53572.1
931,2021-04-27 09:00:00,2563.08,54788.6
932,2021-04-27 12:00:00,2546.98,54600.0
933,2021-04-27 15:00:00,2561.77,54949.8
934,2021-04-27 18:00:00,2661.18,55162.3
935,2021-04-27 21:00:00,2639.09,55032.4
936,2021-04-28 00:00:00,2642.11,55344.2
937,2021-04-28 03:00:00,2691.64,55411.6
938,2021-04-28 06:00:00,2634.9,54969.6
939,2021-04-28 09:00:00,2585.95,54224.3
940,2021-04-28 12:00:00,2607.03,54369.3
941,2021-04-28 15:00:00,2718.83,55221.8
942,2021-04-28 18:00:00,2678.63,54391.0
943,2021-04-28 21:00:00,2720.95,54944.3
944,2021-04-29 00:00:00,2752.03,54873.6
945,2021-04-29 03:00:00,2723.23,54856.3
946,2021-04-29 06:00:00,2691.59,54284.4
947,2021-04-29 09:00:00,2730.29,54387.3
948,2021-04-29 12:00:00,2764.75,54628.0
949,2021-04-29 15:00:00,2774.01,54401.8
950,2021-04-29 18:00:00,2779.65,53757.6
951,2021-04-29 21:00:00,2731.16,52969.0
952,2021-04-30 00:00:00,2733.54,53316.6
953,2021-04-30 03:00:00,2732.82,53402.4
954,2021-04-30 06:00:00,2739.8,53634.7
955,2021-04-30 09:00:00,2780.38,54382.0
956,2021-04-30 12:00:00,2776.84,54516.2
957,2021-04-30 15:00:00,2746.4,54679.5
958,2021-04-30 18:00:00,2736.0,57078.7
959,2021-04-30 21:00:00,2770.31,56907.5
960,2021-05-01 00:00:00,2753.6,57022.8
961,2021-05-01 03:00:00,2767.9,57792.2
962,2021-05-01 06:00:00,2836.01,58083.1
963,2021-05-01 09:00:00,2856.49,57982.2
964,2021-05-01 12:00:00,2829.06,57492.3
965,2021-05-01 15:00:00,2870.21,57849.6
966,2021-05-01 18:00:00,2855.39,57378.3
967,2021-05-01 21:00:00,2934.18,57545.2
968,2021-05-02 00:00:00,2918.75,57483.7
969,2021-05-02 03:00:00,2934.51,57504.4
970,2021-05-02 06:00:00,2902.66,56476.7
971,2021-05-02 09:00:00,2908.23,56861.6
972,2021-05-02 12:00:00,2889.9,56377.5
973,2021-05-02 15:00:00,2920.62,56819.3
974,2021-05-02 18:00:00,2924.26,56622.9
975,2021-05-02 21:00:00,2962.09,56774.2
976,2021-05-03 00:00:00,2973.27,56750.0
977,2021-05-03 03:00:00,2988.38,57422.1
978,2021-05-03 06:00:00,3046.1,57930.6
979,2021-05-03 09:00:00,3084.63,57958.4
980,2021-05-03 12:00:00,3163.12,58452.7
981,2021-05-03 15:00:00,3137.6,58553.7
982,2021-05-03 18:00:00,3164.44,57666.2
983,2021-05-03 21:00:00,3332.5,57762.2
984,2021-05-04 00:00:00,3321.37,57037.0
985,2021-05-04 03:00:00,3261.25,55233.3
986,2021-05-04 06:00:00,3232.85,55459.0
987,2021-05-04 09:00:00,3349.99,56068.1
988,2021-05-04 12:00:00,3336.43,56142.8
989,2021-05-04 15:00:00,3480.23,55954.0
990,2021-05-04 18:00:00,3231.26,53994.0
991,2021-05-04 21:00:00,3381.62,54658.4
992,2021-05-05 00:00:00,3339.42,54399.9
993,2021-05-05 03:00:00,3312.95,54663.6
994,2021-05-05 06:00:00,3295.54,54848.1
995,2021-05-05 09:00:00,3258.25,54423.1
996,2021-05-05 12:00:00,3378.38,55372.2
997,2021-05-05 15:00:00,3374.35,55559.2
998,2021-05-05 18:00:00,3316.14,57565.9
999,2021-05-05 21:00:00,3414.89,57378.1
1000,2021-05-06 00:00:00,3430.32,56883.4
1001,2021-05-06 03:00:00,3473.42,56907.1
1002,2021-05-06 06:00:00,3472.68,56837.7
1003,2021-05-06 09:00:00,3394.22,56613.9
1004,2021-05-06 12:00:00,3461.84,58000.0
1005,2021-05-06 15:00:00,3489.41,57619.8
1006,2021-05-06 18:00:00,3550.6,57033.0
1007,2021-05-06 21:00:00,3459.16,55848.6
1008,2021-05-07 00:00:00,3508.47,56308.3
1009,2021-05-07 03:00:00,3499.24,56466.9
1010,2021-05-07 06:00:00,3427.43,55786.0
1011,2021-05-07 09:00:00,3443.56,56120.4
1012,2021-05-07 12:00:00,3463.15,56321.7
1013,2021-05-07 15:00:00,3506.27,57500.0
1014,2021-05-07 18:00:00,3569.3,57524.7
1015,2021-05-07 21:00:00,3528.0,57928.9
1016,2021-05-08 00:00:00,3482.64,57432.5
1017,2021-05-08 03:00:00,3520.38,57696.9
1018,2021-05-08 06:00:00,3532.88,58161.6
1019,2021-05-08 09:00:00,3526.85,57840.0
1020,2021-05-08 12:00:00,3568.56,58890.8
1021,2021-05-08 15:00:00,3565.37,58844.7
1022,2021-05-08 18:00:00,3632.19,57684.2
1023,2021-05-08 21:00:00,3818.55,59135.3
1024,2021-05-09 00:00:00,3898.99,58879.5
1025,2021-05-09 03:00:00,3837.87,58667.2
1026,2021-05-09 06:00:00,3878.35,58645.1
1027,2021-05-09 09:00:00,3966.38,58291.1
1028,2021-05-09 12:00:00,3913.1,57988.4
1029,2021-05-09 15:00:00,3737.54,56448.4
1030,2021-05-09 18:00:00,3870.9,57390.4
1031,2021-05-09 21:00:00,3898.94,57509.7
1032,2021-05-10 00:00:00,3906.52,58077.4
1033,2021-05-10 03:00:00,3912.08,58852.1
1034,2021-05-10 06:00:00,4056.88,59401.3
1035,2021-05-10 09:00:00,4113.26,58933.2
1036,2021-05-10 12:00:00,4114.1,58075.3
1037,2021-05-10 15:00:00,4130.79,57800.9
1038,2021-05-10 18:00:00,4159.18,58386.4
1039,2021-05-10 21:00:00,4130.01,56729.2
1040,2021-05-11 00:00:00,4020.26,55831.6
1041,2021-05-11 03:00:00,3871.0,55676.7
1042,2021-05-11 06:00:00,3853.54,55192.2
1043,2021-05-11 09:00:00,3954.37,55771.7
1044,2021-05-11 12:00:00,4008.82,55991.4
1045,2021-05-11 15:00:00,3962.67,55390.6
1046,2021-05-11 18:00:00,4017.15,56138.7
1047,2021-05-11 21:00:00,4061.73,56680.9
1048,2021-05-12 00:00:00,4119.83,56548.1
1049,2021-05-12 03:00:00,4190.51,57281.9
1050,2021-05-12 06:00:00,4341.73,57767.8
1051,2021-05-12 09:00:00,4296.13,57132.5
1052,2021-05-12 12:00:00,4281.05,57030.5
1053,2021-05-12 15:00:00,4297.95,56420.3
1054,2021-05-12 18:00:00,4200.91,55580.8
1055,2021-05-12 21:00:00,4017.2,54203.0
1056,2021-05-13 00:00:00,4117.58,54537.2
1057,2021-05-13 03:00:00,3901.17,49981.6
1058,2021-05-13 06:00:00,3935.74,50481.6
1059,2021-05-13 09:00:00,4006.59,51285.4
1060,2021-05-13 12:00:00,3715.69,49474.0
1061,2021-05-13 15:00:00,3810.66,50230.0
1062,2021-05-13 18:00:00,3754.11,49722.2
1063,2021-05-13 21:00:00,3593.69,47971.0
1064,2021-05-14 00:00:00,3746.42,49549.2
1065,2021-05-14 03:00:00,3825.13,50124.9
1066,2021-05-14 06:00:00,3790.23,49260.6
1067,2021-05-14 09:00:00,3823.33,49183.6
1068,2021-05-14 12:00:00,3956.13,50683.2
1069,2021-05-14 15:00:00,4003.47,50503.4
1070,2021-05-14 18:00:00,4146.39,51315.4
1071,2021-05-14 21:00:00,4093.4,50538.4
1072,2021-05-15 00:00:00,4047.88,49880.4
1073,2021-05-15 03:00:00,4030.09,49477.3
1074,2021-05-15 06:00:00,4031.95,49791.5
1075,2021-05-15 09:00:00,3959.29,48990.9
1076,2021-05-15 12:00:00,3896.13,48750.2
1077,2021-05-15 15:00:00,3923.66,49322.2
1078,2021-05-15 18:00:00,3879.36,49104.8
1079,2021-05-15 21:00:00,3756.98,48064.7
1080,2021-05-16 00:00:00,3813.0,48516.0
1081,2021-05-16 03:00:00,3774.71,47415.8
1082,2021-05-16 06:00:00,3824.06,48339.0
1083,2021-05-16 09:00:00,3869.96,49110.1
1084,2021-05-16 12:00:00,3815.59,49284.8
1085,2021-05-16 15:00:00,3722.58,48748.9
1086,2021-05-16 18:00:00,3628.58,47864.3
1087,2021-05-16 21:00:00,3483.81,45566.1
1088,2021-05-17 00:00:00,3479.38,45171.5
1089,2021-05-17 03:00:00,3470.55,45657.1
1090,2021-05-17 06:00:00,3251.03,43105.4
1091,2021-05-17 09:00:00,3402.09,44281.6
1092,2021-05-17 12:00:00,3518.0,45441.6
1093,2021-05-17 15:00:00,3489.06,45096.9
1094,2021-05-17 18:00:00,3287.0,43380.1
1095,2021-05-17 21:00:00,3350.48,43571.9
1096,2021-05-18 00:00:00,3273.98,43719.6
1097,2021-05-18 03:00:00,3349.6,44392.5
1098,2021-05-18 06:00:00,3388.9,44822.3
1099,2021-05-18 09:00:00,3474.2,45046.7
1100,2021-05-18 12:00:00,3472.23,45084.0
1101,2021-05-18 15:00:00,3413.79,44077.8
1102,2021-05-18 18:00:00,3357.54,43140.0
1103,2021-05-18 21:00:00,3363.52,42895.3
1104,2021-05-19 00:00:00,3404.03,43083.1
1105,2021-05-19 03:00:00,3358.28,42744.5
1106,2021-05-19 06:00:00,3106.93,40712.0
1107,2021-05-19 09:00:00,2942.42,39410.0
1108,2021-05-19 12:00:00,2969.75,40234.8
1109,2021-05-19 15:00:00,2275.52,34511.2
1110,2021-05-19 18:00:00,2761.66,37568.6
1111,2021-05-19 21:00:00,2617.94,38181.7
1112,2021-05-20 00:00:00,2592.2,39009.0
